COD_CF_Fornitore,Data_documento,ID_documento,Descrizione,Codice_articolo,Codice_variante,Codice_categoria,Unita_misura,Quantita_um,Prezzo_netto_vu,importo
1735,2016-11-11,2016-BADDV-0000086,CL6983 PROFILO TELAIO PORTA GREZZO,091.NW2545,0,10.30.20.10.15,ML,676.0,4.81783,3256.85
1735,2016-11-11,2016-BADDV-0000086,"CL6984 GUIDA SUPERIORE A ""C"" GREZZO",091.NW2547,0,10.30.20.10.15,ML,1157.0,3.67381,4250.6
1735,2016-11-11,2016-BADDV-0000087,"CL6984 GUIDA SUPERIORE A ""C"" GREZZO",091.NW2547,0,10.30.20.10.15,ML,429.0,3.66923,1574.1
1735,2016-11-11,2016-BADDV-0000087,CL7009 PROFILO LATERALE PER MODULO TECNICO GREZZO,091.NW2600,0,10.30.20.10.15,ML,565.5,2.45553,1388.6
1735,2016-11-11,2016-BADDV-0000087,CL7010 PROFILO A SCATTO PER MODULO TECNICO GREZZO,091.NW2601,0,10.30.20.10.15,ML,487.5,3.09846,1510.5
1735,2016-11-11,2016-BADDV-0000087,CL7011 PROFILO DI COMPENSAZIONE A MURO GREZZO,091.NW2602,0,10.30.20.10.15,ML,1170.0,1.18684,1388.6
682,2016-11-15,2016-BADDV-0000090,COPPIA MANIGLIONI ROUND 02,017.PM398,0,10.30.50.10.010,PZ,2.0,58.3,116.6
682,2016-11-15,2016-BADDV-0000090,SERRATURA TONDA S/CIL. V-200 PZ CROMO PERLA,017.PM387,0,10.30.50.10.010,PZ,2.0,70.0,140.0
682,2016-11-15,2016-BADDV-0000090,MANIGLIA TONDA V-121 SABBIA CROMO PERLA,017.PM392,0,10.30.50.10.010,PZ,2.0,18.54,37.08
682,2016-11-15,2016-BADDV-0000090,CILINDRO MM48 ASIMM. C/CH-CH CO4 CROMO SATINATO,017.PM388,0,10.30.50.10.010,PZ,2.0,13.75,27.5
3302,2016-11-14,2016-BADDV-0000091,NASTRO ACCIAIO VERNICIATO,017.PM005,36,10.30.10.10.20.05,KG,1108.0,0.9,997.2
3302,2016-11-14,2016-BADDV-0000091,NASTRO ACCIAIO ZINCATO,017.PM001,5,10.30.10.10.30.05,KG,122.0,0.9,109.8
523,2016-11-14,2016-BADDV-0000092,BORDO IN ABS,017.PM056,36,10.30.30.10.20,ML,525.0,0.336,176.4
3016,2016-11-04,2016-BADDV-0000093,LANA MINERALE SPESSORE MM 50 DENSITA 50,017.PM411,0,10.30.50.10.050,MQ,28.8,3.9,112.32
3016,2016-11-04,2016-BADDV-0000093,LANA MINERALE IMBUSTATA SPESSORE MM 50 DENSITA' 50,017.PM412,0,10.30.50.10.050,MQ,33.12,6.40006,211.97
3016,2016-11-04,2016-BADDV-0000093,LANA MINERALE SPESSORE MM 50 DENSITA 50,017.PM411,0,10.30.50.10.050,MQ,30.0,7.0,210.0
3016,2016-11-04,2016-BADDV-0000093,LANA MINERALE IMBUSTATA SPESSORE MM 50 DENSITA' 50,017.PM412,0,10.30.50.10.050,MQ,30.0,9.5,285.0
3016,2016-11-04,2016-BADDV-0000094,LANA MINERALE SPESSORE MM 50 DENSITA 50,017.PM411,0,10.30.50.10.050,MQ,23.04,3.90017,89.86
3016,2016-11-04,2016-BADDV-0000094,LANA MINERALE IMBUSTATA SPESSORE MM 50 DENSITA' 50,017.PM412,0,10.30.50.10.050,MQ,18.72,6.40011,119.81
3016,2016-11-04,2016-BADDV-0000094,LANA MINERALE SPESSORE MM 50 DENSITA 50,017.PM411,0,10.30.50.10.050,MQ,21.0,7.0,147.0
3016,2016-11-04,2016-BADDV-0000094,LANA MINERALE IMBUSTATA SPESSORE MM 50 DENSITA' 50,017.PM412,0,10.30.50.10.050,MQ,21.0,9.5,199.5
584,2016-11-10,2016-BADDV-0000095,"ART. 1767 PROFILO AD ""H"" IN POLICARBONATO L=3000 PER VETRO DA 10 mm",090.PBT10,0,10.30.50.10.300.11,PZ,200.0,9.4576,1891.52
584,2016-11-10,2016-BADDV-0000095,ART. 1769 PROFILO ANGOLO 90° IN POLICARBONATO L=3000 PER VETRO DA 10 mm,090.PBT90.10,0,10.30.50.10.300.11,PZ,20.0,12.009,240.18
2681,2016-11-07,2016-BADDV-0000096,Profilo matr. SV 493 realizzato in silicone platinico rif. AXIL-70/Trasparente,017.PM508,0,10.30.50.10.090,ML,4900.0,1.26,6174.0
3131,2016-11-04,2016-BADDV-0000097,PANNELLO PORTA PLACCATO CON LAMINATO ROVERE CERA DI NS. FORNITURA,027.101TEL,0,10.30.30.10.50,PZ,2.0,160.0,320.0
3131,2016-11-08,2016-BADDV-0000098,ANTA PORTA PLACCATA CON LAMINATO OLMO ROSE' DI NS. FORNITURA - RIF. C16090/0 AGIC,027.101TEL,0,10.30.30.10.50,PZ,1.0,30.0,30.0
3131,2016-11-08,2016-BADDV-0000098,ANTA PORTA PLACCATA CON LAMINATO OLMO ROSE' DI NS. FORNITURA - RIF. C16107/0 CLASSE 72,027.101TEL,0,10.30.30.10.50,PZ,1.0,30.0,30.0
3078,2016-11-10,2016-BADDV-0000099,TRUCIOLARE NOBILITATO STD 3050x2070,017.PM051.FF,9,10.30.30.10.10.30,MQ,303.05,6.12995,1857.68
3078,2016-11-10,2016-BADDV-0000099,BORDO IN ABS,017.PM056,47,10.30.30.10.20,ML,1900.0,0.3016,573.04
3078,2016-11-10,2016-BADDV-0000099,TRUCIOLARE NOBILITATO STD 3050x2070,017.PM051.FF,9,10.30.30.10.10.30,MQ,6.31,5.51981,34.83
3280,2016-11-11,2016-BADDV-0000100,INCONTRO SERRATURA ELETTRICO,017.PM382,0,10.30.50.10.010,PZ,35.0,18.85257,659.84
2969,2016-11-04,2016-BADDV-0000101,GUARNIZIONE PER TRAVERSO E MONTANTE,017.PM336,0,10.30.50.10.090,ML,19400.0,0.44395,8612.63
1895,2016-11-15,2016-BADDV-0000104,CERNIERA SFS A BILICO REGOLABILE 3D,017.PM492,0,10.30.50.10.040,PZ,48.0,13.5,648.0
1895,2016-11-15,2016-BADDV-0000104,PERNO SFS CENTRALE SGANCIABILE PER CERNIERA A BILICO,017.PM492.C,0,10.30.50.10.040,PZ,50.0,2.95,147.5
2362,2016-11-18,2016-BADDV-0000110,COPPIA MANIGLIONI ROUND 02,017.PM398,0,10.30.50.10.010,PZ,1.0,58.3,58.3
1964,2016-11-22,2016-BADDV-0000112,VETRO STRATIFICATO 3+3,017.PM152,134,10.30.40.10.10,MQ,0.56,14.0,7.84
1964,2016-11-22,2016-BADDV-0000112,VETRO STRATIFICATO 3+3,017.PM152,135,10.30.40.10.10,MQ,0.25,14.0,3.5
1964,2016-11-22,2016-BADDV-0000112,VETRO STRATIFICATO 3+3,017.PM152,902,10.30.40.10.10,MQ,0.68,14.0,9.52
2463,2016-11-18,2016-BADDV-0000113,MANIGLIONE ANTIPANICO ANTA LEGNO ISEO PER ANTA DOPPIA CON CHIUSURA TRIPLICE,017.PM381,0,10.30.50.10.010,PZ,1.0,86.87,86.87
2362,2016-11-04,2016-BADDV-0000114,MANIGLIA V-101 L FORM 90 FINITURA AN,017.PM392,0,10.30.50.10.010,PZ,36.0,12.25,441.0
2362,2016-11-04,2016-BADDV-0000114,SERRATURA LIBRA V-720 PZ  - FIN. CP,017.PM387,0,10.30.50.10.010,PZ,36.0,62.0,2232.0
2362,2016-11-04,2016-BADDV-0000114,CONTROSERRATURA LIBRA  V-720 2FLG - FIN. CP,017.PM404,0,10.30.50.10.010,PZ,1.0,86.35,86.35
2362,2016-11-04,2016-BADDV-0000114,C-O4-CS CILINDRO MM48 ASIMMETTRICO,017.PM388,0,10.30.50.10.010,PZ,36.0,13.75,495.0
2362,2016-11-04,2016-BADDV-0000114,GUARNIZIONE PER VETRO MONOLASTRA,090.TP004,0,10.30.50.10.300.10,ML,264.0,0.94375,249.15
2362,2016-11-04,2016-BADDV-0000114,GUARNIZIONE DI BATTUTA SU TELAIO PORTA,090.VP015,0,10.30.50.10.300.10,ML,240.0,1.5,360.0
2362,2016-11-04,2016-BADDV-0000114,CERNIERA SLIM VERTICALE V-509 ANTA CRISTALLO,017.PM391,0,10.30.50.10.040,PZ,200.0,16.5,3300.0
1964,2016-11-18,2016-BADDV-0000115,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,192,10.30.40.10.50,MQ,47.09,25.0,1177.25
3131,2016-11-18,2016-BADDV-0000116,PANNELLO PORTA PLACCATO CON NS. LAMINATO OLMO CAFFE',027.104TEL,0,10.30.30.10.50,PZ,1.0,100.0,100.0
3280,2016-11-23,2016-BADDV-0000118,POMOLO FISSO PER ANTA CIECA,017.PM361,0,10.30.50.10.020,PZ,1.0,8.26,8.26
3280,2016-11-23,2016-BADDV-0000118,MANIGLIONE ANTIPANICO ELETTRICO FEB COMPLETO,017.PM368,0,10.30.50.10.010,PZ,1.0,248.24,248.24
2463,2016-11-17,2016-BADDV-0000120,MANIGLIA PARIS HOPPE ALLUM. COMPL. DI ADATT. VETRO,017.PM405,0,10.30.50.10.010,PZ,100.0,46.9224,4692.24
3152,2016-11-09,2016-BADDV-0000122,"PROFILO A ""T"" IN POLICARBONATO L=3000 PER VETRO DA 10 mm",090.PBTT.10,0,10.30.50.10.300.11,PZ,15.0,12.35,185.25
2477,2016-11-07,2016-BADDV-0000123,SPUGNETTA BIADESIVA PER GUIDA,017.PM438B,0,10.30.50.10.070,ML,200.0,0.161,32.2
584,2016-11-24,2016-BADDV-0000126,GUARNIZIONE DI BATTUTA SU TELAIO PORTA,090.VP015,0,10.30.50.10.300.10,ML,360.0,0.27819,100.15
2477,2016-11-17,2016-BADDV-0000129,LASTRA CARTONGESSO BA13 3000,017.PM355,0,10.30.50.10.100,MQ,432.0,1.68,725.76
2477,2016-11-17,2016-BADDV-0000129,TASSELLO A ESPANSIONE 6x38,017.PM323,0,10.30.50.10.030,PZ,5000.0,0.0214,107.0
2969,2016-11-21,2016-BADDV-0000130,GUARNIZIONE DI TENUTA VETRO 10mm_x000D_BTA597.GR01+GM,092.GU001.10,0,10.30.50.10.305,ML,3000.0,0.257,771.0
3415,2016-11-11,2016-BADDV-0000131,PROFILO IN ALLUMINIO A T H=4000 ALGO 60-006,090.ALL06,0,10.30.50.10.305,PZ,30.0,4.75,150.0
3415,2016-11-11,2016-BADDV-0000131,PROFILO IN ALLUMINIO A T H=4000 ALGO 60-008,090.ALL08,0,10.30.50.10.305,PZ,10.0,5.32,56.0
2521,2016-11-02,2016-BADDV-0000132,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,375,10.30.40.10.50,MQ,2.62,20.5,53.71
2521,2016-11-02,2016-BADDV-0000132,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,376,10.30.40.10.50,MQ,2.98,20.5,61.09
2521,2016-11-02,2016-BADDV-0000132,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,377,10.30.40.10.50,MQ,1.31,20.50382,26.86
2521,2016-11-02,2016-BADDV-0000132,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,378,10.30.40.10.50,MQ,7.45,20.50067,152.73
2521,2016-11-02,2016-BADDV-0000132,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,379,10.30.40.10.50,MQ,8.12,20.5,166.46
2521,2016-11-02,2016-BADDV-0000132,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,380,10.30.40.10.50,MQ,0.55,20.50909,11.28
2521,2016-11-02,2016-BADDV-0000132,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,381,10.30.40.10.50,MQ,0.57,20.50877,11.69
2521,2016-11-02,2016-BADDV-0000132,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,382,10.30.40.10.50,MQ,7.99,20.50063,163.8
2521,2016-11-02,2016-BADDV-0000132,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,386,10.30.40.10.50,MQ,1.46,20.5,29.93
2521,2016-11-02,2016-BADDV-0000132,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,387,10.30.40.10.50,MQ,3.52,20.5,72.16
2521,2016-11-02,2016-BADDV-0000132,VETRO STRATIFICATO 3+3,017.PM152,523,10.30.40.10.10,MQ,10.13,11.50049,116.5
2521,2016-11-02,2016-BADDV-0000132,VETRO STRATIFICATO TRASPARENTE 5+5 SILENT,090.VST55.SI,45,10.30.40.10.50,MQ,2.02,23.0,46.46
535,2016-11-15,2016-BADDV-0000133,VENEZIANA CON ORIENTAMENTO,017.PM425,1,10.30.50.10.110,PZ,4.0,37.45,149.8
3321,2016-11-22,2016-BADDV-0000137,VERNICIATURA PROFILI VARI COLORE NERO OPACO,017.PM507,0,10.30.50.10.190,NR,24.0,15.0,360.0
584,2016-11-29,2016-BADDV-0000139,GUARNIZIONE PER VETRO MONOLASTRA,090.TP004,0,10.30.50.10.300.10,ML,360.0,0.27819,100.15
2521,2016-11-28,2016-BADDV-0000140,ANTA APR. SX IN CRISTALLO SATINATO 895x2040,017.PM107.003,0,10.30.40.10.20,PZ,2.0,94.0,188.0
2521,2016-11-28,2016-BADDV-0000140,ANTA SCORREVOLE IN CRISTALLO SATINATO,017.PM109.001,0,10.30.40.10.20,PZ,2.0,110.0,220.0
2521,2016-11-28,2016-BADDV-0000140,VETRO STRATIFICATO 3+3,017.PM152,124,10.30.40.10.10,MQ,7.31,11.50068,84.07
2521,2016-11-28,2016-BADDV-0000140,VETRO STRATIFICATO 3+3 ONE WAY MIRROR,017.PM152,124,10.30.40.10.10,MQ,7.31,80.0,584.8
2521,2016-11-28,2016-BADDV-0000140,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,192,10.30.40.10.50,MQ,35.67,20.50014,731.24
2521,2016-11-28,2016-BADDV-0000140,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,415,10.30.40.10.50,MQ,10.7,20.5,219.35
2521,2016-11-28,2016-BADDV-0000140,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,416,10.30.40.10.50,MQ,3.93,20.50127,80.57
2521,2016-11-28,2016-BADDV-0000140,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,417,10.30.40.10.50,MQ,2.66,20.5,54.53
2521,2016-11-28,2016-BADDV-0000140,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,418,10.30.40.10.50,MQ,17.88,20.5,366.54
2521,2016-11-28,2016-BADDV-0000140,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,419,10.30.40.10.50,MQ,3.29,20.50152,67.45
2521,2016-11-28,2016-BADDV-0000140,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,420,10.30.40.10.50,MQ,22.92,23.56152,540.03
1964,2016-11-29,2016-BADDV-0000141,VETRO STRATIFICATO 3+3,017.PM152,11,10.30.40.10.10,MQ,6.93,14.0,97.02
1964,2016-11-29,2016-BADDV-0000141,VETRO STRATIFICATO 3+3,017.PM152,11,10.30.40.10.10,MQ,20.8,14.0,291.2
1964,2016-11-29,2016-BADDV-0000141,VETRO STRATIFICATO 3+3,017.PM152,359,10.30.40.10.10,MQ,6.18,14.0,86.52
2477,2016-11-29,2016-BADDV-0000142,SPUGNETTA BIADESIVA PER GUIDA,017.PM438B,0,10.30.50.10.070,ML,480.0,0.1625,78.0
595,2016-11-21,2016-BADDV-0000144,GRANO PUNTA CONICA M5x6,090.GRM6X5,0,10.30.50.10.300.12,PZ,10000.0,0.0319,319.0
2477,2016-12-01,2016-BADDV-0000146,LASTRA CARTONGESSO BA13 3000,017.PM355,0,10.30.50.10.100,MQ,432.0,1.68,725.76
3078,2016-11-24,2016-BADDV-0000148,FOGLIO LAMINATO 3050x2050 sp.1,017.PM055.H,13,10.30.30.10.30,NR,10.0,36.139,361.39
3078,2016-11-24,2016-BADDV-0000148,FOGLIO LAMINATO 3050x2050 sp.1,017.PM055.H,7,10.30.30.10.30,NR,10.0,36.139,361.39
3078,2016-11-24,2016-BADDV-0000148,FOGLIO LAMINATO 3050x2050 sp.1,017.PM055.H,11,10.30.30.10.30,NR,10.0,36.139,361.39
3078,2016-11-24,2016-BADDV-0000148,TRUCIOLARE NOBILITATO STD 3050x2070,017.PM051.FF,9,10.30.30.10.10.30,MQ,321.99,6.13246,1974.59
3078,2016-11-24,2016-BADDV-0000148,BORDO IN ABS,017.PM056,74,10.30.30.10.20,ML,500.0,0.6292,314.6
3078,2016-11-24,2016-BADDV-0000148,BORDO IN ABS,017.PM056,75,10.30.30.10.20,ML,500.0,0.6292,314.6
523,2016-11-28,2016-BADDV-0000149,BORDO IN ABS,017.PM056,44,10.30.30.10.20,ML,5355.21,0.1334,714.39
523,2016-11-28,2016-BADDV-0000149,BORDO IN ABS,017.PM056,74,10.30.30.10.20,ML,630.0,0.2784,175.39
2362,2016-11-24,2016-BADDV-0000150,CERNIERA VERTICALE V-709 LIBRA FIN. CROMO PERLA,017.PM391,0,10.30.50.10.040,PZ,120.0,37.65,4518.0
2469,2016-11-28,2016-BADDV-0000151,"VITE EURO TPS NI 6,3X14",017.PM309,0,10.30.50.10.030,PZ,10000.0,0.015,150.0
597,2016-11-11,2016-BADDV-0000154,CONTROPIASTRA INCONTRO SERRATURA ELETTRICA,017.PM326,0,10.30.50.10.010,PZ,40.0,10.0,400.0
2521,2016-11-22,2016-BADDV-0000156,VETRO STRATIFICATO 3+3,017.PM152,895,10.30.40.10.10,MQ,6.75,11.51704,77.74
2521,2016-11-22,2016-BADDV-0000156,VETRO TEMPERATO 6 MM.,017.PM153,45,10.30.40.10.10,MQ,14.32,55.86592,800.0
2521,2016-11-22,2016-BADDV-0000156,ANTA APR. SX IN CRISTALLO SATINATO 895x2040,017.PM107.003,0,10.30.40.10.20,PZ,1.0,94.0,94.0
2521,2016-11-22,2016-BADDV-0000156,ANTA SEMIFISSA DX IN CRISTALLO SATINATO 193x2040,017.PM107.015,0,10.30.40.10.20,PZ,1.0,20.5,20.5
1735,2016-12-01,2016-BADDV-0000157,STIPITE PORTA PER PARETE VERNICIATO RAL 7021,090.TP102BAN,0,10.30.50.10.300.11,ML,244.0,8.64344,2109.0
1964,2016-12-02,2016-BADDV-0000158,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,421,10.30.40.10.50,MQ,2.79,25.0,69.75
1964,2016-12-02,2016-BADDV-0000158,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,422,10.30.40.10.50,MQ,2.54,25.0,63.5
1964,2016-12-02,2016-BADDV-0000158,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,423,10.30.40.10.50,MQ,2.57,25.0,64.25
2521,2016-12-01,2016-BADDV-0000159,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,433,10.30.40.10.50,MQ,44.63,20.50011,914.92
2521,2016-12-01,2016-BADDV-0000159,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,435,10.30.40.10.50,MQ,4.47,20.50112,91.64
2521,2016-12-01,2016-BADDV-0000159,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,437,10.30.40.10.50,MQ,2.05,20.50244,42.03
2521,2016-12-01,2016-BADDV-0000159,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,448,10.30.40.10.50,MQ,2.11,20.50237,43.26
2521,2016-12-01,2016-BADDV-0000159,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,449,10.30.40.10.50,MQ,6.76,20.5,138.58
2521,2016-12-01,2016-BADDV-0000159,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,450,10.30.40.10.50,MQ,2.7,20.5,55.35
2521,2016-12-01,2016-BADDV-0000159,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,451,10.30.40.10.50,MQ,8.52,20.5,174.66
2463,2016-12-01,2016-BADDV-0000161,MANIGLIA LUANA CON ROSETTA,017.PM360,0,10.30.50.10.010,PZ,20.0,12.0,240.0
3011,2016-12-01,2016-BADDV-0000162,Congiunzione profilo base con profilo di partenza a muro,091.NWSQ001,0,10.30.50.10.305,PZ,400.0,2.66,1064.0
3011,2016-12-01,2016-BADDV-0000162,Congiunzione profilo base con profilo del telaio porta,091.NWSQ002,0,10.30.50.10.305,PZ,200.0,3.0,600.0
3011,2016-12-01,2016-BADDV-0000162,Collegamento telaio porta (formazione dell'angolo),091.NWSQ003,0,10.30.50.10.305,PZ,200.0,3.6,720.0
1735,2016-12-01,2016-BADDV-0000163,CL6982 PROFILO A SCATTO GREZZO,091.NW2531,0,10.30.20.10.15,ML,3536.0,0.28553,1009.65
1964,2016-12-05,2016-BADDV-0000164,VETRO STRATIFICATO 3+3,017.PM152,896,10.30.40.10.10,MQ,8.08,25.5,206.04
1964,2016-12-05,2016-BADDV-0000164,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,438,10.30.40.10.50,MQ,2.1,25.0,52.5
2597,2016-12-09,2016-BADDV-0000169,NASTRO ACCIAIO VERNICIATO,017.PM005,10,10.30.10.10.20.05,KG,8660.0,0.96,8313.6
2597,2016-12-09,2016-BADDV-0000170,NASTRO ACCIAIO VERNICIATO,017.PM005,3,10.30.10.10.20.05,KG,850.0,0.96,816.0
2597,2016-12-09,2016-BADDV-0000171,NASTRO ACCIAIO VERNICIATO,017.PM005,27,10.30.10.10.20.05,KG,670.0,0.96,643.2
2597,2016-12-09,2016-BADDV-0000172,NASTRO ACCIAIO ZINCATO,017.PM001,6,10.30.10.10.30.05,KG,2700.0,0.62,1674.0
1571,2016-12-09,2016-BADDV-0000173,LAMIERA VERNICIATA,017.PM006,87,10.30.10.10.20.10,KG,800.0,0.89,712.0
2521,2016-12-19,2016-BADDV-0000179,VETRO STRATIFICATO TRASPARENTE 6+6,090.VST66,14,10.30.40.10.50,MQ,1.12,31.00893,34.73
2521,2016-12-19,2016-BADDV-0000179,VETRO STRATIFICATO TRASPARENTE 6+6,090.VST66,15,10.30.40.10.50,MQ,2.43,23.0,55.89
2521,2016-12-19,2016-BADDV-0000179,VETRO STRATIFICATO TRASPARENTE 6+6,090.VST66,19,10.30.40.10.50,MQ,2.72,23.0,62.56
2521,2016-12-19,2016-BADDV-0000179,VETRO STRATIFICATO TRASPARENTE 6+6,090.VST66,17,10.30.40.10.50,MQ,1.43,23.0,32.89
2521,2016-12-19,2016-BADDV-0000179,VETRO STRATIFICATO TRASPARENTE 6+6,090.VST66,18,10.30.40.10.50,MQ,2.68,23.0,61.64
653,2016-12-20,2016-BADDV-0000180,PANNELLI IN LAMIERA ZINCATA DA VERNICIARE COLORE RAL 1019 OPACO,017.PM502,0,10.30.50.10.190,MQ,80.0,13.97125,1117.7
682,2016-12-09,2016-BADDV-0000181,C-O4-CS CILINDRO MM48 ASIMMETTRICO,017.PM388,0,10.30.50.10.010,PZ,4.0,13.75,55.0
682,2016-12-09,2016-BADDV-0000181,MANIGLIA TONDA V-121 SABBIA CROMO PERLA,017.PM392,0,10.30.50.10.010,PZ,4.0,16.15,64.6
682,2016-12-09,2016-BADDV-0000181,SERRATURA TONDA S/CIL. V-200PZ CROMO SATINATO,017.PM387,0,10.30.50.10.010,PZ,4.0,46.35,185.4
1964,2016-12-19,2016-BADDV-0000182,ANTA APR. SX o DX IN CRISTALLO TRASPARENTE 895x2040,017.PM106.001,0,10.30.40.10.20,PZ,3.0,110.0,330.0
1964,2016-12-19,2016-BADDV-0000182,VETRO STRATIFICATO 3+3,017.PM152,227,10.30.40.10.10,MQ,5.4,14.0,75.6
2521,2016-12-15,2016-BADDV-0000184,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST66,1,10.30.40.10.50,MQ,72.51,21.69866,1573.37
2521,2016-12-15,2016-BADDV-0000184,VETRO STRATIFICATO 3+3,017.PM152,903,10.30.40.10.10,MQ,22.73,11.50022,261.4
2521,2016-12-15,2016-BADDV-0000184,VETRO STRATIFICATO 3+3,017.PM152,904,10.30.40.10.10,MQ,4.36,11.5,50.14
2521,2016-12-15,2016-BADDV-0000184,VETRO STRATIFICATO 3+3,017.PM152,905,10.30.40.10.10,MQ,2.91,11.50172,33.47
2521,2016-12-15,2016-BADDV-0000184,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,454,10.30.40.10.50,MQ,1.45,20.50345,29.73
2521,2016-12-15,2016-BADDV-0000184,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,455,10.30.40.10.50,MQ,0.45,20.51111,9.23
2521,2016-12-15,2016-BADDV-0000184,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,456,10.30.40.10.50,MQ,2.16,20.5,44.28
2521,2016-12-15,2016-BADDV-0000184,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,457,10.30.40.10.50,MQ,2.45,20.50204,50.23
2521,2016-12-15,2016-BADDV-0000184,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,458,10.30.40.10.50,MQ,1.6,20.5,32.8
2521,2016-12-15,2016-BADDV-0000184,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,192,10.30.40.10.50,MQ,40.46,20.5,829.43
2521,2016-12-15,2016-BADDV-0000184,ANTA APR. SX IN CRISTALLO SATINATO 895x2040,017.PM107.003,0,10.30.40.10.20,PZ,1.0,94.0,94.0
2521,2016-12-15,2016-BADDV-0000184,ANTA APR. SX o DX IN CRISTALLO TRASPARENTE 895x2040,017.PM106.001,0,10.30.40.10.20,PZ,1.0,84.6,84.6
2521,2016-12-15,2016-BADDV-0000184,VETRO STRATIFICATO 3+3,017.PM152,11,10.30.40.10.10,MQ,3.47,11.50144,39.91
2521,2016-12-15,2016-BADDV-0000184,VETRO STRATIFICATO 3+3,017.PM152,124,10.30.40.10.10,MQ,7.31,11.50068,84.07
2477,2016-12-15,2016-BADDV-0000185,SPUGNETTA BIADESIVA PER GUIDA,017.PM438B,0,10.30.50.10.070,ML,2400.0,0.2425,582.0
2469,2016-12-09,2016-BADDV-0000190,REGGIPIANO NICHELATO DA AVVITARE 282.24.704,017.PM453,0,10.30.50.10.180,PZ,2000.0,0.0973,194.6
546,2016-12-12,2016-BADDV-0000193,GUARNIZIONE DI BATTUTA PORTA,017.PM337,0,10.30.50.10.090,ML,1400.0,0.34299,480.19
583,2016-11-28,2016-BADDV-0000194,RIVETTO FILETTATO M10 PER PIEDINO,017.PM319,0,10.30.50.10.030,PZ,10000.0,0.078,780.0
3280,2016-12-12,2016-BADDV-0000195,"VITE AUTOPERFORANTE TPS 3,9x13",017.PM463,0,10.30.50.10.030,PZ,3000.0,0.0118,35.4
1644,2016-12-06,2016-BADDV-0000197,"GUARNIZIONE BIADESIVA ACRILICA 1,5x8",090.A11B0,0,10.30.50.10.300.10,ML,1000.0,0.485,485.0
2521,2016-12-09,2016-BADDV-0000198,VETRO TEMPERATO 6 MM.,017.PM153,56,10.30.40.10.10,MQ,15.57,51.38086,800.0
1964,2016-12-21,2016-BADDV-0000200,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,437,10.30.40.10.50,MQ,2.05,25.0,51.25
1964,2016-12-21,2016-BADDV-0000200,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,459,10.30.40.10.50,MQ,0.65,25.0,16.25
1964,2016-12-21,2016-BADDV-0000200,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,460,10.30.40.10.50,MQ,2.49,25.0,62.25
1964,2016-12-21,2016-BADDV-0000200,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,461,10.30.40.10.50,MQ,5.18,25.0,129.5
1964,2016-12-21,2016-BADDV-0000200,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,462,10.30.40.10.50,MQ,0.79,25.0,19.75
1964,2016-12-07,2016-BADDV-0000201,VETRO STRATIFICATO 3+3,017.PM152,897,10.30.40.10.10,MQ,3.36,14.0,47.04
1964,2016-12-07,2016-BADDV-0000201,VETRO STRATIFICATO 3+3,017.PM152,898,10.30.40.10.10,MQ,4.65,14.0,65.1
